OrderID,OrderDate,OrderYear,OrderMonth,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,Discount,Tax,ShippingCost,GrossAmount,DiscountedAmount,NetAmount,TotalAmount,PaymentMethod,OrderStatus,City,State,Country,SellerID
ORD0082303,2022-08-26,2022,August,CUST049081,Ritika Mehta,P00047,Memory Card 128GB,Toys & Games,CoreTech,1,576.16,0.1,62.23,13.35,576.16,57.62,518.54,594.12,UPI,Delivered,Washington,DC,India,SELL01471
ORD0082304,2022-01-31,2022,January,CUST027272,Neha Kapoor,P00044,Power Bank 20000mAh,Clothing,FitLife,1,467.85,0.0,37.43,2.17,467.85,0.0,467.85,507.45,Amazon Pay,Delivered,Philadelphia,PA,United States,SELL01650
ORD0082305,2021-07-22,2021,July,CUST002762,Arjun Joshi,P00031,Kids Toy Car,Electronics,Zenith,2,185.09,0.05,28.13,5.23,370.18,18.51,351.67,385.03,Net Banking,Delivered,San Jose,CA,United States,SELL01443
ORD0082306,2021-08-01,2021,August,CUST047068,Simran Singh,P00008,4K Monitor,Clothing,FitLife,2,309.16,0.05,0.0,12.63,618.32,30.92,587.4000000000001,600.03,Amazon Pay,Delivered,New York,NY,United States,SELL00541
ORD0082307,2020-08-18,2020,August,CUST007457,Anjali Mehta,P00007,Mechanical Keyboard,Books,CoreTech,5,71.94,0.05,27.34,10.47,359.7,17.98,341.71999999999997,379.52,Credit Card,Delivered,San Jose,CA,United States,SELL01955
ORD0082308,2022-09-21,2022,September,CUST012930,Kabir Singh,P00036,Smart Light Bulb,Sports & Outdoors,Apex,1,48.32,0.05,3.67,3.72,48.32,2.42,45.9,53.29,UPI,Delivered,San Francisco,CA,Australia,SELL00738
ORD0082309,2023-06-21,2023,June,CUST031289,Karan Joshi,P00008,4K Monitor,Home & Kitchen,ReadMore,2,224.78,0.15,19.11,11.85,449.56,67.43,382.13,413.09,Net Banking,Delivered,San Jose,CA,India,SELL01445
ORD0082310,2020-10-12,2020,October,CUST025188,Vihaan Reddy,P00045,Phone Tripod,Toys & Games,CoreTech,4,140.19,0.0,28.04,4.26,560.76,0.0,560.76,593.06,UPI,Cancelled,Dallas,TX,United States,SELL00821
ORD0082311,2024-07-14,2024,July,CUST025648,Simran Singh,P00033,Puzzle 1000pc,Sports & Outdoors,BrightLux,4,182.83,0.15,49.73,6.98,731.32,109.7,621.62,678.33,Amazon Pay,Shipped,Indianapolis,IN,United States,SELL01389
ORD0082312,2022-07-10,2022,July,CUST012311,Aarav Gupta,P00032,Board Game,Books,UrbanStyle,3,315.6,0.05,44.97,2.79,946.8,47.34,899.4599999999999,947.22,UPI,Delivered,Seattle,WA,United States,SELL00185
ORD0082313,2020-02-23,2020,February,CUST048459,Sunita Patel,P00041,Webcam Full HD,Electronics,FitLife,3,388.1,0.05,88.49,7.44,1164.3,58.22,1106.08,1202.02,Debit Card,Delivered,San Francisco,CA,United Kingdom,SELL01440
ORD0082314,2024-12-28,2024,December,CUST017141,Kabir Gupta,P00003,Smartphone Case,Clothing,BrightLux,3,549.68,0.25,98.94,4.03,1649.04,412.26,1236.78,1339.75,Credit Card,Shipped,Austin,TX,United States,SELL01027
ORD0082315,2022-02-28,2022,February,CUST034511,Kabir Mehta,P00021,Backpack,Electronics,Apex,5,210.89,0.0,189.8,0.37,1054.45,0.0,1054.45,1244.62,Amazon Pay,Delivered,Austin,TX,United States,SELL01887
ORD0082316,2023-11-16,2023,November,CUST015615,Kabir Sharma,P00002,Bluetooth Speaker,Home & Kitchen,UrbanStyle,2,236.32,0.0,37.81,14.92,472.64,0.0,472.64,525.37,Debit Card,Shipped,San Francisco,CA,United States,SELL01385
ORD0082317,2021-07-31,2021,July,CUST043161,Rohit Kapoor,P00001,Wireless Earbuds,Home & Kitchen,BrightLux,1,365.93,0.05,27.81,12.19,365.93,18.3,347.63,387.63,Amazon Pay,Pending,San Jose,CA,United States,SELL01992
ORD0082318,2023-07-17,2023,July,CUST037054,Sunita Gupta,P00022,Water Bottle,Books,UrbanStyle,2,502.39,0.0,120.57,4.82,1004.78,0.0,1004.78,1130.17,Credit Card,Delivered,Seattle,WA,Canada,SELL00560
ORD0082319,2021-01-23,2021,January,CUST003649,Aarav Mehta,P00014,Drone Mini,Toys & Games,Apex,5,235.62,0.0,58.9,9.49,1178.1,0.0,1178.1,1246.49,Net Banking,Delivered,Columbus,OH,United States,SELL00753
ORD0082320,2022-11-02,2022,November,CUST038422,Sneha Sharma,P00031,Kids Toy Car,Books,NexPro,1,50.72,0.1,3.65,8.48,50.72,5.07,45.65,57.78,Net Banking,Shipped,Washington,DC,United States,SELL00857
ORD0082321,2020-12-08,2020,December,CUST028121,Vihaan Mehta,P00005,Laptop Sleeve,Books,Apex,3,135.11,0.05,0.0,0.45,405.33,20.27,385.06,385.51,Credit Card,Shipped,Charlotte,NC,United States,SELL00763
ORD0082322,2024-07-17,2024,July,CUST023504,Anjali Mehta,P00041,Webcam Full HD,Electronics,UrbanStyle,5,527.15,0.0,210.86,12.91,2635.75,0.0,2635.75,2859.52,Credit Card,Delivered,Phoenix,AZ,United States,SELL01404
ORD0082323,2024-05-31,2024,May,CUST003215,Sneha Reddy,P00038,External HDD 2TB,Toys & Games,CoreTech,5,555.47,0.2,399.94,14.26,2777.35,555.47,2221.88,2636.08,Credit Card,Delivered,Houston,TX,Australia,SELL00534
ORD0082324,2020-12-04,2020,December,CUST017733,Vikas Gupta,P00040,Microphone,Clothing,CoreTech,1,379.78,0.1,17.09,9.27,379.78,37.98,341.79999999999995,368.16,Credit Card,Cancelled,Washington,DC,Australia,SELL00506
ORD0082325,2020-01-24,2020,January,CUST043416,Karan Kapoor,P00021,Backpack,Electronics,KiddoFun,2,50.43,0.1,10.89,9.56,100.86,10.09,90.77,111.22,Credit Card,Delivered,Charlotte,NC,United States,SELL00130
ORD0082326,2022-11-24,2022,November,CUST023643,Arjun Singh,P00034,Desk Organizer,Sports & Outdoors,HomeEase,3,561.74,0.0,84.26,9.33,1685.22,0.0,1685.22,1778.81,UPI,Delivered,San Antonio,TX,United States,SELL00374
ORD0082327,2021-08-08,2021,August,CUST044403,Vivaan Kapoor,P00016,Air Fryer,Toys & Games,Apex,1,318.18,0.05,24.18,10.42,318.18,15.91,302.27,336.87,UPI,Delivered,Columbus,OH,India,SELL01030
ORD0082328,2024-02-18,2024,February,CUST009389,Karan Mehta,P00048,Wireless Charger,Home & Kitchen,ReadMore,4,78.44,0.1,14.12,10.85,313.76,31.38,282.38,307.35,Credit Card,Shipped,Charlotte,NC,United States,SELL01846
ORD0082329,2021-02-25,2021,February,CUST042914,Priya Sharma,P00013,Action Camera,Sports & Outdoors,UrbanStyle,3,59.66,0.0,8.95,13.08,178.98,0.0,178.98,201.01,Credit Card,Delivered,Columbus,OH,India,SELL01957
ORD0082330,2023-08-06,2023,August,CUST001448,Sahil Joshi,P00031,Kids Toy Car,Toys & Games,CoreTech,1,554.25,0.0,27.71,5.3,554.25,0.0,554.25,587.26,Debit Card,Delivered,Dallas,TX,United States,SELL00586
ORD0082331,2023-08-06,2023,August,CUST035329,Simran Verma,P00010,Smartwatch,Toys & Games,ReadMore,3,26.19,0.05,3.73,14.49,78.57,3.93,74.63999999999999,92.86,Debit Card,Delivered,Charlotte,NC,Canada,SELL00522
ORD0082332,2022-11-08,2022,November,CUST008873,Rohit Patel,P00049,Children's Book,Electronics,ReadMore,1,541.62,0.05,25.73,14.94,541.62,27.08,514.54,555.21,Amazon Pay,Delivered,Jacksonville,FL,United States,SELL01405
ORD0082333,2024-11-29,2024,November,CUST032794,Arjun Patel,P00003,Smartphone Case,Home & Kitchen,BrightLux,4,350.49,0.2,134.59,0.18,1401.96,280.39,1121.5700000000002,1256.34,Debit Card,Delivered,San Francisco,CA,United States,SELL00568
ORD0082334,2024-07-09,2024,July,CUST029388,Vihaan Kumar,P00023,Cookware Set,Clothing,Zenith,5,496.96,0.1,178.91,8.64,2484.8,248.48,2236.32,2423.87,Credit Card,Delivered,Denver,CO,India,SELL00127
ORD0082335,2023-08-08,2023,August,CUST033481,Rohit Joshi,P00029,T-Shirt,Sports & Outdoors,NexPro,3,448.77,0.3,169.64,0.51,1346.31,403.89,942.42,1112.57,Amazon Pay,Delivered,Dallas,TX,United States,SELL00725
ORD0082336,2024-11-30,2024,November,CUST029729,Rohit Singh,P00001,Wireless Earbuds,Books,BrightLux,4,121.04,0.0,38.73,4.89,484.16,0.0,484.16,527.78,Debit Card,Delivered,New York,NY,United Kingdom,SELL01855
ORD0082337,2021-01-12,2021,January,CUST023592,Aarav Kapoor,P00018,Vacuum Cleaner,Clothing,CoreTech,4,394.79,0.15,107.38,13.7,1579.16,236.87,1342.29,1463.37,Amazon Pay,Shipped,San Antonio,TX,United States,SELL01070
ORD0082338,2023-03-23,2023,March,CUST020315,Pooja Singh,P00017,Electric Kettle,Toys & Games,CoreTech,1,162.44,0.0,19.49,5.87,162.44,0.0,162.44,187.8,Amazon Pay,Delivered,Fort Worth,TX,United States,SELL00809
ORD0082339,2024-10-04,2024,October,CUST018804,Mohit Mehta,P00004,USB-C Charger,Home & Kitchen,UrbanStyle,4,416.44,0.0,83.29,5.62,1665.76,0.0,1665.76,1754.67,UPI,Delivered,San Francisco,CA,United States,SELL01138
ORD0082340,2024-07-24,2024,July,CUST022871,Mohit Mehta,P00034,Desk Organizer,Clothing,Zenith,2,126.47,0.05,19.22,3.52,252.94,12.65,240.29,263.03,Net Banking,Delivered,Los Angeles,CA,Canada,SELL01786
ORD0082341,2020-05-07,2020,May,CUST032954,Arjun Kapoor,P00006,Gaming Mouse,Sports & Outdoors,ReadMore,4,323.79,0.05,147.65,5.72,1295.16,64.76,1230.4,1383.77,Debit Card,Delivered,San Diego,CA,United States,SELL01567
ORD0082342,2021-03-08,2021,March,CUST044508,Simran Mehta,P00006,Gaming Mouse,Books,Apex,5,518.74,0.0,207.5,1.46,2593.7,0.0,2593.7,2802.66,Credit Card,Pending,Indianapolis,IN,United States,SELL00836
ORD0082343,2022-02-15,2022,February,CUST035114,Sahil Singh,P00022,Water Bottle,Clothing,NexPro,4,313.79,0.0,62.76,10.82,1255.16,0.0,1255.16,1328.74,Net Banking,Delivered,Austin,TX,United States,SELL01292
ORD0082344,2022-03-24,2022,March,CUST049103,Simran Gupta,P00025,Running Shoes,Clothing,Zenith,2,75.65,0.0,7.57,4.36,151.3,0.0,151.3,163.23,UPI,Shipped,Denver,CO,United States,SELL01198
ORD0082345,2023-07-17,2023,July,CUST039139,Priya Singh,P00039,Graphic Tablet,Toys & Games,Apex,5,547.49,0.05,130.03,12.96,2737.45,136.87,2600.58,2743.57,Amazon Pay,Returned,San Antonio,TX,United States,SELL00421
ORD0082346,2021-05-29,2021,May,CUST006975,Pooja Joshi,P00014,Drone Mini,Toys & Games,BrightLux,1,459.18,0.0,55.1,11.28,459.18,0.0,459.18,525.56,Amazon Pay,Shipped,Indianapolis,IN,United States,SELL01840
ORD0082347,2023-07-05,2023,July,CUST002354,Arjun Singh,P00025,Running Shoes,Sports & Outdoors,HomeEase,2,406.44,0.05,139.0,8.09,812.88,40.64,772.24,919.33,Net Banking,Shipped,Philadelphia,PA,United States,SELL00990
ORD0082348,2023-09-27,2023,September,CUST022328,Vihaan Patel,P00049,Children's Book,Home & Kitchen,KiddoFun,3,471.09,0.25,190.79,11.85,1413.27,353.32,1059.95,1262.59,Debit Card,Delivered,Seattle,WA,India,SELL00895
ORD0082349,2021-05-16,2021,May,CUST002201,Anjali Singh,P00011,Fitness Band,Electronics,HomeEase,5,285.95,0.2,91.5,14.15,1429.75,285.95,1143.8,1249.45,Cash on Delivery,Pending,Phoenix,AZ,United States,SELL01470
ORD0082350,2022-09-15,2022,September,CUST026197,Mohit Kumar,P00039,Graphic Tablet,Clothing,ReadMore,1,147.51,0.0,0.0,0.33,147.51,0.0,147.51,147.84,Cash on Delivery,Delivered,Los Angeles,CA,Australia,SELL00285
ORD0082351,2021-02-20,2021,February,CUST017221,Vikas Kapoor,P00023,Cookware Set,Home & Kitchen,Apex,1,344.95,0.1,37.25,12.6,344.95,34.49,310.46,360.3,Amazon Pay,Delivered,Seattle,WA,United States,SELL01947
ORD0082352,2020-04-09,2020,April,CUST046517,Vihaan Mehta,P00037,Router,Home & Kitchen,FitLife,5,324.8,0.1,263.09,1.28,1624.0,162.4,1461.6,1725.97,Cash on Delivery,Delivered,Seattle,WA,India,SELL01117
ORD0082353,2023-11-18,2023,November,CUST002145,Priya Verma,P00040,Microphone,Sports & Outdoors,FitLife,1,315.9,0.2,0.0,3.26,315.9,63.18,252.71999999999997,255.98,Debit Card,Delivered,Charlotte,NC,United Kingdom,SELL00849
ORD0082354,2022-05-28,2022,May,CUST027320,Ritika Patel,P00007,Mechanical Keyboard,Electronics,ReadMore,2,509.6,0.15,155.94,0.92,1019.2,152.88,866.32,1023.18,Debit Card,Delivered,Washington,DC,Australia,SELL00054
ORD0082355,2022-12-12,2022,December,CUST032415,Priya Kumar,P00014,Drone Mini,Clothing,BrightLux,1,181.82,0.0,14.55,13.37,181.82,0.0,181.82,209.74,Amazon Pay,Delivered,Dallas,TX,United States,SELL01585
ORD0082356,2021-03-03,2021,March,CUST003295,Kabir Singh,P00039,Graphic Tablet,Electronics,Apex,1,588.23,0.2,23.53,13.17,588.23,117.65,470.58000000000004,507.28,Credit Card,Pending,Seattle,WA,United States,SELL01470
ORD0082357,2021-11-08,2021,November,CUST041219,Aditya Mehta,P00049,Children's Book,Home & Kitchen,UrbanStyle,5,569.43,0.05,0.0,0.87,2847.15,142.36,2704.79,2705.66,Amazon Pay,Delivered,Chicago,IL,India,SELL01150
ORD0082358,2020-05-28,2020,May,CUST024674,Simran Gupta,P00037,Router,Electronics,NexPro,5,315.94,0.0,0.0,0.51,1579.7,0.0,1579.7,1580.21,Debit Card,Delivered,Washington,DC,United Kingdom,SELL01929
ORD0082359,2021-11-05,2021,November,CUST020905,Mohit Gupta,P00041,Webcam Full HD,Books,Zenith,3,447.16,0.05,229.39,14.43,1341.48,67.07,1274.41,1518.23,Credit Card,Cancelled,Chicago,IL,United States,SELL01946
ORD0082360,2021-03-26,2021,March,CUST003870,Sahil Gupta,P00018,Vacuum Cleaner,Clothing,HomeEase,4,198.52,0.15,81.0,5.32,794.08,119.11,674.97,761.29,Debit Card,Delivered,Indianapolis,IN,United States,SELL01831
ORD0082361,2024-06-06,2024,June,CUST017611,Aman Patel,P00011,Fitness Band,Electronics,HomeEase,5,252.54,0.1,56.82,10.01,1262.7,126.27,1136.43,1203.26,Amazon Pay,Delivered,Charlotte,NC,United States,SELL00807
ORD0082362,2021-06-17,2021,June,CUST009257,Neha Gupta,P00033,Puzzle 1000pc,Clothing,HomeEase,5,313.16,0.1,169.11,4.86,1565.8,156.58,1409.22,1583.19,Net Banking,Delivered,Chicago,IL,United States,SELL01801
ORD0082363,2021-06-15,2021,June,CUST016037,Sahil Kapoor,P00024,Yoga Mat,Clothing,BrightLux,1,533.87,0.0,42.71,1.74,533.87,0.0,533.87,578.32,Credit Card,Delivered,Los Angeles,CA,United States,SELL01369
ORD0082364,2022-05-17,2022,May,CUST006554,Rohit Verma,P00017,Electric Kettle,Clothing,KiddoFun,5,531.7,0.05,202.05,2.07,2658.5,132.93,2525.57,2729.7,Amazon Pay,Delivered,Phoenix,AZ,Canada,SELL00221
ORD0082365,2021-12-23,2021,December,CUST043349,Arjun Reddy,P00043,HDMI Cable 2m,Clothing,NexPro,5,425.66,0.0,255.4,11.86,2128.3,0.0,2128.3,2395.56,Amazon Pay,Shipped,Austin,TX,United States,SELL00620
ORD0082366,2023-10-21,2023,October,CUST038413,Mohit Reddy,P00006,Gaming Mouse,Toys & Games,NexPro,4,83.98,0.15,0.0,14.65,335.92,50.39,285.53000000000003,300.18,Net Banking,Delivered,Houston,TX,United States,SELL01064
ORD0082367,2023-09-09,2023,September,CUST029368,Pooja Joshi,P00030,Dress Shirt,Toys & Games,KiddoFun,3,357.51,0.05,50.95,0.69,1072.53,53.63,1018.9,1070.54,Credit Card,Delivered,San Diego,CA,United States,SELL01879
ORD0082368,2022-05-13,2022,May,CUST037358,Aman Kumar,P00027,Winter Jacket,Toys & Games,CoreTech,1,519.23,0.0,62.31,10.22,519.23,0.0,519.23,591.76,Credit Card,Delivered,New York,NY,India,SELL01059
ORD0082369,2024-03-23,2024,March,CUST008914,Aarav Sharma,P00036,Smart Light Bulb,Electronics,HomeEase,1,449.74,0.1,20.24,12.33,449.74,44.97,404.77,437.34,UPI,Delivered,Austin,TX,United States,SELL01715
ORD0082370,2022-03-29,2022,March,CUST029181,Neha Kumar,P00030,Dress Shirt,Electronics,BrightLux,2,470.21,0.0,169.28,10.92,940.42,0.0,940.42,1120.62,Amazon Pay,Delivered,Houston,TX,United States,SELL00627
ORD0082371,2024-08-16,2024,August,CUST017320,Rohit Singh,P00028,Jeans,Home & Kitchen,CoreTech,2,87.55,0.05,13.31,10.12,175.1,8.76,166.34,189.78,Net Banking,Shipped,Denver,CO,India,SELL00611
ORD0082372,2024-05-05,2024,May,CUST031676,Priya Reddy,P00011,Fitness Band,Sports & Outdoors,Apex,1,53.5,0.0,2.68,13.83,53.5,0.0,53.5,70.01,Debit Card,Delivered,Houston,TX,United States,SELL00566
ORD0082373,2020-09-02,2020,September,CUST012378,Sneha Joshi,P00035,Desk Plant,Toys & Games,Zenith,1,544.61,0.05,62.09,6.6,544.61,27.23,517.38,586.07,Credit Card,Delivered,Washington,DC,United States,SELL00027
ORD0082374,2024-01-12,2024,January,CUST027387,Vihaan Kapoor,P00048,Wireless Charger,Toys & Games,Apex,2,350.5,0.05,79.91,6.61,701.0,35.05,665.95,752.47,Amazon Pay,Returned,San Francisco,CA,United States,SELL00977
ORD0082375,2020-06-02,2020,June,CUST027074,Priya Gupta,P00050,Novel Bestseller,Clothing,Zenith,1,56.91,0.0,4.55,1.06,56.91,0.0,56.91,62.52,Debit Card,Delivered,Seattle,WA,United States,SELL00460
ORD0082376,2020-09-02,2020,September,CUST046609,Aditya Joshi,P00034,Desk Organizer,Home & Kitchen,KiddoFun,4,276.43,0.05,126.05,6.07,1105.72,55.29,1050.43,1182.55,Credit Card,Shipped,Seattle,WA,United States,SELL00883
ORD0082377,2022-03-25,2022,March,CUST030827,Aarav Reddy,P00039,Graphic Tablet,Electronics,CoreTech,4,350.34,0.0,168.16,13.61,1401.36,0.0,1401.36,1583.13,Debit Card,Returned,Austin,TX,India,SELL01713
ORD0082378,2022-12-02,2022,December,CUST035290,Aarav Singh,P00050,Novel Bestseller,Home & Kitchen,BrightLux,4,118.09,0.05,35.9,0.57,472.36,23.62,448.74,485.21,Debit Card,Pending,Fort Worth,TX,Canada,SELL00569
ORD0082379,2021-01-27,2021,January,CUST008102,Rohit Patel,P00005,Laptop Sleeve,Toys & Games,BrightLux,5,22.52,0.1,5.07,9.77,112.6,11.26,101.33999999999999,116.18,Debit Card,Shipped,Austin,TX,Australia,SELL01570
ORD0082380,2020-06-11,2020,June,CUST021919,Sunita Verma,P00022,Water Bottle,Books,ReadMore,5,387.54,0.0,0.0,14.21,1937.7,0.0,1937.7,1951.91,Debit Card,Delivered,Fort Worth,TX,United States,SELL00307
ORD0082381,2021-04-10,2021,April,CUST029269,Aditya Joshi,P00031,Kids Toy Car,Books,KiddoFun,4,422.91,0.0,84.58,13.18,1691.64,0.0,1691.64,1789.4,Credit Card,Delivered,Jacksonville,FL,United States,SELL00068
ORD0082382,2021-05-26,2021,May,CUST002977,Sneha Sharma,P00047,Memory Card 128GB,Toys & Games,Zenith,3,465.75,0.1,100.6,0.16,1397.25,139.72,1257.53,1358.28,Amazon Pay,Returned,Houston,TX,India,SELL00918
ORD0082383,2023-03-16,2023,March,CUST004331,Karan Patel,P00034,Desk Organizer,Electronics,UrbanStyle,1,596.88,0.0,29.84,8.65,596.88,0.0,596.88,635.37,Amazon Pay,Delivered,Los Angeles,CA,United States,SELL01359
ORD0082384,2022-04-27,2022,April,CUST006860,Aarav Patel,P00033,Puzzle 1000pc,Home & Kitchen,ReadMore,4,39.19,0.0,12.54,11.99,156.76,0.0,156.76,181.29,Debit Card,Pending,Dallas,TX,India,SELL00128
ORD0082385,2023-03-25,2023,March,CUST020934,Arjun Kumar,P00015,Instant Pot,Toys & Games,CoreTech,1,580.4,0.1,41.79,4.34,580.4,58.04,522.36,568.49,Debit Card,Delivered,Chicago,IL,Canada,SELL01211
ORD0082386,2021-05-29,2021,May,CUST029711,Vihaan Sharma,P00050,Novel Bestseller,Electronics,BrightLux,3,528.36,0.0,126.81,3.82,1585.08,0.0,1585.08,1715.71,Amazon Pay,Shipped,Philadelphia,PA,United States,SELL01731
ORD0082387,2020-05-25,2020,May,CUST004633,Sneha Verma,P00040,Microphone,Clothing,UrbanStyle,3,542.33,0.0,292.86,4.21,1626.99,0.0,1626.99,1924.06,Credit Card,Delivered,Columbus,OH,United Kingdom,SELL00388
ORD0082388,2024-03-15,2024,March,CUST010418,Neha Kumar,P00022,Water Bottle,Electronics,KiddoFun,3,222.93,0.1,30.1,7.11,668.79,66.88,601.91,639.12,Debit Card,Delivered,Columbus,OH,United States,SELL00995
ORD0082389,2023-07-16,2023,July,CUST006624,Vivaan Kumar,P00050,Novel Bestseller,Books,NexPro,2,404.7,0.1,87.42,5.26,809.4,80.94,728.46,821.14,Debit Card,Delivered,Charlotte,NC,United States,SELL01792
ORD0082390,2023-12-05,2023,December,CUST004635,Sneha Singh,P00015,Instant Pot,Toys & Games,HomeEase,3,134.7,0.05,19.19,2.1,404.1,20.21,383.89000000000004,405.18,Credit Card,Delivered,San Antonio,TX,United States,SELL00602
ORD0082391,2023-06-21,2023,June,CUST005384,Aman Kumar,P00032,Board Game,Toys & Games,CoreTech,3,449.97,0.05,230.83,12.54,1349.91,67.5,1282.41,1525.78,Net Banking,Delivered,Seattle,WA,United States,SELL01808
ORD0082392,2020-10-22,2020,October,CUST004924,Karan Verma,P00003,Smartphone Case,Electronics,BrightLux,4,371.27,0.2,95.05,5.19,1485.08,297.02,1188.06,1288.3,Net Banking,Delivered,Los Angeles,CA,United States,SELL01257
ORD0082393,2022-03-17,2022,March,CUST049736,Priya Reddy,P00015,Instant Pot,Toys & Games,BrightLux,3,559.22,0.0,83.88,8.5,1677.66,0.0,1677.66,1770.04,Debit Card,Delivered,San Diego,CA,United States,SELL01629
ORD0082394,2020-11-09,2020,November,CUST040224,Aditya Joshi,P00045,Phone Tripod,Clothing,ReadMore,1,50.19,0.1,3.61,6.18,50.19,5.02,45.17,54.96,UPI,Delivered,San Jose,CA,United States,SELL01703
ORD0082395,2021-07-22,2021,July,CUST024574,Ritika Singh,P00001,Wireless Earbuds,Electronics,ReadMore,4,188.18,0.15,76.78,3.46,752.72,112.91,639.8100000000001,720.05,Amazon Pay,Delivered,New York,NY,United States,SELL00684
ORD0082396,2020-10-06,2020,October,CUST020486,Karan Patel,P00034,Desk Organizer,Toys & Games,KiddoFun,2,462.86,0.05,43.97,0.19,925.72,46.29,879.4300000000001,923.59,Net Banking,Delivered,New York,NY,United States,SELL01702
ORD0082397,2021-04-21,2021,April,CUST042652,Ritika Sharma,P00037,Router,Clothing,NexPro,5,86.01,0.0,34.4,5.4,430.05,0.0,430.05,469.85,Net Banking,Delivered,San Francisco,CA,United States,SELL00835
ORD0082398,2023-02-16,2023,February,CUST013843,Pooja Kumar,P00019,LED Desk Lamp,Home & Kitchen,HomeEase,5,183.61,0.0,45.9,2.87,918.05,0.0,918.05,966.82,Net Banking,Delivered,Columbus,OH,United States,SELL00032
ORD0082399,2021-06-17,2021,June,CUST015478,Aman Singh,P00030,Dress Shirt,Books,BrightLux,2,219.87,0.0,52.77,11.68,439.74,0.0,439.74,504.19,Credit Card,Delivered,Denver,CO,United States,SELL01169
ORD0082400,2024-05-05,2024,May,CUST036320,Priya Singh,P00034,Desk Organizer,Electronics,KiddoFun,2,341.57,0.15,29.03,5.88,683.14,102.47,580.67,615.58,Credit Card,Delivered,San Diego,CA,United States,SELL00818
ORD0082401,2021-04-18,2021,April,CUST002027,Sneha Patel,P00007,Mechanical Keyboard,Sports & Outdoors,Zenith,1,321.71,0.15,13.67,10.57,321.71,48.26,273.45,297.69,Debit Card,Delivered,San Jose,CA,United States,SELL00898
ORD0082402,2020-07-30,2020,July,CUST021073,Mohit Kumar,P00023,Cookware Set,Clothing,UrbanStyle,3,542.33,0.0,81.35,13.62,1626.99,0.0,1626.99,1721.96,Credit Card,Delivered,Phoenix,AZ,India,SELL01329
ORD0082403,2021-12-28,2021,December,CUST040536,Aman Gupta,P00044,Power Bank 20000mAh,Sports & Outdoors,UrbanStyle,5,552.86,0.0,0.0,11.82,2764.3,0.0,2764.3,2776.12,Amazon Pay,Delivered,Denver,CO,United States,SELL00806
ORD0082404,2021-08-10,2021,August,CUST041419,Kabir Verma,P00041,Webcam Full HD,Home & Kitchen,Zenith,3,416.08,0.05,0.0,10.19,1248.24,62.41,1185.83,1196.02,Net Banking,Shipped,Houston,TX,India,SELL01812
ORD0082405,2024-01-29,2024,January,CUST030348,Vivaan Kapoor,P00003,Smartphone Case,Electronics,KiddoFun,5,92.02,0.0,55.21,2.44,460.1,0.0,460.1,517.75,Credit Card,Delivered,New York,NY,India,SELL00929
ORD0082406,2024-10-05,2024,October,CUST018521,Sahil Verma,P00013,Action Camera,Toys & Games,HomeEase,5,546.03,0.05,311.24,8.96,2730.15,136.51,2593.6400000000003,2913.84,UPI,Delivered,Indianapolis,IN,United States,SELL01317
ORD0082407,2023-04-04,2023,April,CUST035367,Vivaan Gupta,P00008,4K Monitor,Toys & Games,Apex,4,578.98,0.0,115.8,6.62,2315.92,0.0,2315.92,2438.34,UPI,Delivered,Chicago,IL,United States,SELL01314
ORD0082408,2021-04-24,2021,April,CUST020168,Ritika Patel,P00033,Puzzle 1000pc,Electronics,HomeEase,1,290.34,0.0,34.84,14.71,290.34,0.0,290.34,339.89,UPI,Delivered,Phoenix,AZ,India,SELL00780
ORD0082409,2023-11-07,2023,November,CUST035035,Neha Singh,P00008,4K Monitor,Books,BrightLux,4,207.47,0.1,59.75,11.51,829.88,82.99,746.89,818.15,Amazon Pay,Delivered,Philadelphia,PA,Australia,SELL01538
ORD0082410,2020-03-01,2020,March,CUST027976,Rohit Mehta,P00007,Mechanical Keyboard,Books,KiddoFun,1,355.46,0.25,21.33,0.19,355.46,88.86,266.59999999999997,288.11,Credit Card,Delivered,Charlotte,NC,United States,SELL00123
ORD0082411,2023-07-26,2023,July,CUST013476,Sneha Gupta,P00035,Desk Plant,Electronics,HomeEase,4,326.14,0.15,88.71,10.05,1304.56,195.68,1108.8799999999999,1207.64,Debit Card,Delivered,San Diego,CA,United States,SELL01315
ORD0082412,2022-02-10,2022,February,CUST037778,Neha Sharma,P00020,Office Chair,Books,UrbanStyle,5,409.49,0.25,122.85,4.67,2047.45,511.86,1535.5900000000001,1663.11,Credit Card,Delivered,Charlotte,NC,United States,SELL00009
ORD0082413,2021-08-10,2021,August,CUST021521,Kabir Patel,P00032,Board Game,Home & Kitchen,Zenith,1,27.81,0.0,2.22,3.66,27.81,0.0,27.81,33.69,Amazon Pay,Shipped,Washington,DC,United Kingdom,SELL00680
ORD0082414,2020-07-27,2020,July,CUST019736,Neha Sharma,P00008,4K Monitor,Home & Kitchen,KiddoFun,5,40.18,0.1,9.04,13.53,200.9,20.09,180.81,203.38,Amazon Pay,Delivered,San Diego,CA,Canada,SELL01074
ORD0082415,2020-02-06,2020,February,CUST046679,Mohit Reddy,P00050,Novel Bestseller,Home & Kitchen,Apex,1,404.62,0.05,46.13,7.47,404.62,20.23,384.39,437.99,Net Banking,Delivered,San Antonio,TX,United States,SELL01935
